id,imdb_id,title
16914,0045659,The Cruel Sea
43011,0056504,Sodom and Gomorrah
11315,0221111,Dead or Alive
35987,0048308,Lola Montès
29146,0062794,Charly
36751,0086489,Twice Upon a Time
28758,0054642,"Atlantis, the Lost Continent"
29592,0049456,Lust for Life
439,0053779,La Dolce Vita
823,0193253,Jin-Roh: The Wolf Brigade
20289,0102820,Rush
16905,0026174,Captain Blood
11417,0087622,The Lift
11548,0092494,Batteries not Included
38291,0085478,Educating Rita
41204,0043880,On Moonlight Bay
20532,0047445,Sansho the Bailiff
2546,0054494,Zazie dans le métro
42791,0057840,The Americanization of Emily
22522,0064030,Anne of the Thousand Days
40478,0048973,Baby Doll
5165,0053619,L'Avventura
5722,0065466,Beyond the Valley of the Dolls
5544,0052893,Hiroshima Mon Amour
19128,0054371,"The 1,000 Eyes of Dr. Mabuse"
14696,0046478,Ugetsu
51515,0101373,At Play in the Fields of the Lord
56167,0044487,The Golden Coach
4781,0060481,The War Is Over
32652,0024368,Mystery of the Wax Museum
4909,0069947,The Day of the Jackal
56135,0038873,The Razor's Edge
27115,0028478,The Walking Dead
38348,0111666,War of the Buttons
35280,0069050,The Other
21375,0188404,Dexter the Dragon & Bumble the Bear
19185,0100258,Night of the Living Dead
73194,0031252,Drums Along the Mohawk
28257,0022111,The Maltese Falcon
20643,0032617,I Love You Again
22596,0014429,Safety Last!
36786,0049949,While the City Sleeps
28916,0037449,The Way Ahead
27459,0067350,Little Murders
4497,0055601,Viridiana
33560,0108366,Totally Fucked Up
25224,0119630,Masterminds
42728,0061209,You're a Big Boy Now
15371,0079833,Lupin the Third: The Castle of Cagliostro
11044,0106307,Arizona Dream
39983,0295362,Chaos
31526,0024481,Queen Christina
31623,0041163,Battleground
27601,0212879,Citizen Toxie: The Toxic Avenger IV
16214,0077696,Hooper
5071,0122082,The Crazy Stranger
41662,0075612,3 Women
95015,0027700,The Green Pastures
33738,0041944,Take Me Out to the Ball Game
17346,0073076,Grey Gardens
18274,0068615,Frogs
13763,0087957,Purple Rain
67217,0063218,Signs of Life
10498,0107843,Point of No Return
24731,0100604,Short Time
11796,0100112,The Hairdresser's Husband
31675,0065593,Cromwell
4507,0104545,Jamon Jamon
34847,0017765,College
32303,0073396,Mitchell
4879,0061075,Ten Little Indians
24774,0043614,The Idiot
41779,0105706,Used People
61048,0049815,The Swan
1994,0023238,The Most Dangerous Game
42814,0021890,The Front Page
870,0330229,Dolls
96255,0043041,Three Came Home
25495,0054152,Our Man in Havana
26319,0033874,The Man Who Came to Dinner
45938,0067805,Sunday Bloody Sunday
15573,0068421,The Cowboys
41059,0029192,Make Way for Tomorrow
39871,0035019,The Major and the Minor
10178,0046816,The Caine Mutiny
16391,0039192,Black Narcissus
42997,0055884,H.M.S. Defiant
10734,0079116,Escape from Alcatraz
10949,0040662,Oliver Twist
258236,0083090,Skokie
809,0298148,Shrek 2
435,0319262,The Day After Tomorrow
4599,0350028,Raising Helen
12657,0367085,Soul Plane
28219,0367790,Baadasssss!
59210,0323298,The Mother
13193,0332375,Saved!
24190,0324197,Time of the Wolf
673,0304141,Harry Potter and the Prisoner of Azkaban
16617,0297284,Mindhunters
246,0363226,Zatoichi
2789,0296572,The Chronicles of Riddick
8920,0356634,Garfield
9890,0327162,The Stepford Wives
26886,0363235,Bright Future
26254,0391225,The Hunting of the President
8193,0374900,Napoleon Dynamite
47821,0103976,City of Joy
26142,0101746,The Doctor
42122,0085461,The Dresser
65137,0106877,Father Hood
27017,0034746,For Me and My Gal
35151,0093175,Hello Again
21544,0314431,Hope Springs
43846,0030386,Love Finds Andy Hardy
40894,0055100,Lover Come Back
11546,0110857,Police Academy: Mission to Moscow
59427,0064893,Ring of Bright Water
18387,0077235,Big Wednesday
71125,0089160,Fool for Love
34748,0087337,Give My Regards to Broad Street
132725,0146879,The Hi-Line
26331,0070291,The Last of Sheila
41774,0105150,The Playboys
52959,0063642,Star!
24004,0045317,We're Not Married!
46976,0094331,Wish You Were Here
17481,0031022,The Adventures of Sherlock Holmes
52560,0099166,Book of Love
42658,0049301,Helen of Troy
27118,0031448,The Hound of the Baskervilles
18333,0063759,Hour of the Wolf
42345,0066090,The Molly Maguires
18398,0047542,Suddenly
54800,0120423,Urban Ghost Story
20849,0039725,Possessed
57544,0168080,Dying of Laughter
53779,0034946,Kings Row
16661,0018051,The Kid Brother
80708,0020827,The Divorcee
76516,0100129,Meet the Applegates
33441,0093871,Robot Carnival
47819,0078766,Americathon
21793,0092752,The Chipmunk Adventure
18712,0041841,Sands of Iwo Jima
831,0047577,This Island Earth
10484,0085354,The ComDads
37658,0027300,Anthony Adverse
26516,0047885,Blackboard Jungle
110598,0077942,Moment by Moment
44388,0139388,It Had to Be You
10573,0170259,Luna Papa
113290,0119561,The Long Way Home
26451,0065889,Investigation of a Citizen Above Suspicion
111605,0098528,True Love
54568,0039040,To Each His Own
28571,0041452,The Heiress
27686,0038116,State Fair
123665,0036777,Dragon Seed
43336,0046963,Executive Suite
62000,0040495,Johnny Belinda
9372,0390521,Super Size Me
41495,0033774,Johnny Eager
52362,0037135,None But the Lonely Heart
662,0056119,La Jetée
41799,0095037,"Distant Voices, Still Lives"
49633,0018054,The King of Kings
43805,0032851,Northwest Passage
16559,0037988,The Picture of Dorian Gray
44695,0061420,The Born Losers
31217,0053114,The Human Condition I: No Greater Love
8341,0196069,Samsara
36488,0031067,Bachelor Mother
19414,0054188,Please Don't Eat the Daisies
60595,0070689,Siddhartha
15794,0042041,White Heat
13188,0044008,Scrooge
12651,0100133,Memphis Belle
886,0059037,The Cincinnati Kid
9791,0204137,Animal Factory
27554,0067549,The Panic in Needle Park
26973,0078111,Pretty Baby
38582,0071565,Godzilla vs. Mechagodzilla
9542,0091209,The Hitcher
17820,0044030,Show Boat
26175,0044760,Ivanhoe
31146,0115738,Box of Moonlight
20506,0120408,The Eel
37696,0289944,Fear X
136,0022913,Freaks
47653,0008133,The Immigrant
10970,0075222,Silent Movie
28162,0038733,A Matter of Life and Death
42812,0020641,Anna Christie
28159,0071198,It Lives By Night
20676,0104073,Deep Cover
3019,0022835,Dr. Jekyll and Mr. Hyde
29353,0032828,My Little Chickadee
17761,0047086,The High and the Mighty
20277,0061135,The Ugly Dachshund
10204,0327437,Around the World in 80 Days
3515,0319531,I'll Sleep When I'm Dead
9472,0364725,DodgeBall: A True Underdog Story
594,0362227,The Terminal
8981,0377752,Dear Frankie
12153,0381707,White Chicks
1944,0348593,The Door in the Floor
11036,0332280,The Notebook
1997,0338512,Two Brothers
15237,0352277,De-Lovely
205481,0331525,The Intended
11572,0297753,Kaena: The Prophecy
19096,0037522,Back to Bataan
72096,0096953,Bloodhounds of Broadway
11939,0028772,A Day at the Races
47555,0043547,Flying Leathernecks
24236,0069031,"Now You See Him, Now You Don't"
80218,0220343,Plain Dirty
26520,0064100,Bob & Carol & Ted & Alice
43897,0026641,The Littlest Rebel
29456,0366943,Reconstruction
21386,0272045,Will Vinton's Claymation Christmas Celebration
24908,0243135,Happenstance
9256,0339230,Kops
25783,0342213,Comandante
8991,0339840,Undead
44691,0086251,The Scarlet and the Black
23378,0099851,Into the Woods
3293,0168122,Pirates of Silicon Valley
36947,0104810,Manufacturing Consent: Noam Chomsky and the Media
54028,0037604,The Clock
17645,0037865,Leave Her to Heaven
10448,0110944,Rapa Nui
57684,0035272,Roxie Hart
61487,0230512,Mayor of the Sunset Strip
14365,0250468,Killing Me Softly
29383,0098437,The Winter War
10606,0087910,The Philadelphia Experiment
42988,0057681,The Wheeler Dealers
16136,0104573,Juice
58669,0165086,The Secret Life of Girls
42407,0061678,The Flim-Flam Man
6081,0078163,Revenge of the Pink Panther
12577,0282552,Riders
36561,0281924,I Am Dina
49814,0299854,The Escapist
13696,0029870,Angels with Dirty Faces
44494,0024803,Zero for Conduct
15484,0053270,Shadows
36672,0097095,Coming Out
2330,0152930,Taxi
2334,0295721,Taxi 3
64204,0052100,Pull My Daisy
13398,0388473,Tokyo Godfathers
2912,0064106,The Butcher
701,0014341,Our Hospitality
10631,0086873,All of Me
43466,0039370,The Farmer's Daughter
2202,0036098,Lassie Come Home
76076,0040884,The Time of Your Life
10780,0093693,Overboard
3484,0023194,The Mask of Fu Manchu
19590,0045586,By the Light of the Silvery Moon
23724,0053622,BUtterfield 8
26596,0047136,Johnny Guitar
44925,0111205,Sister My Sister
29264,0056732,The Exterminating Angel
33994,0238321,ivans xtc.
1777,0361596,Fahrenheit 9/11
11584,0093886,Roxanne
9901,0309614,Freedom Downtime
202475,0342956,The Same River Twice
26811,0059125,Dr. Terror's House of Horrors
38631,0357567,Confessions of a Burning Man
54022,0114371,Search and Destroy
23522,0167059,The Book of Life
207625,0120848,Such a Long Journey
22094,0073092,Hard Times
161080,0217788,Secret Society
11884,0087597,The Last Starfighter
21871,0088224,Tank
30876,0078437,Last Cannibal World
558,0316654,Spider-Man 2
48732,0381006,America's Heart and Soul
80,0381681,Before Sunset
10742,0331952,The Clearing
9477,0349683,King Arthur
8699,0357413,Anchorman: The Legend of Ron Burgundy
9893,0368975,Sleepover
11247,0356470,A Cinderella Story
2048,0343818,"I, Robot"
436,0390221,Maria Full of Grace
61391,0043469,Distant Drums
18643,0055992,Follow That Dream
67297,0158030,The Girl of Your Dreams
31948,0077629,Gray Lady Down
43004,0056196,Long Day's Journey Into Night
45793,0068909,Man of La Mancha
46495,0064728,The Night of the Following Day
45874,0073559,Posse
65994,0047365,Prince Valiant
19014,0089945,Rustlers' Rhapsody
10754,0095468,A Short Film About Killing
30054,0051087,The Tin Star
36630,0101004,Zandalee
39770,0299594,Brief Crossing
36627,0072021,The Deluge
11897,0056085,How the West Was Won
43443,0040491,Joan of Arc
54300,0358569,Live Forever
58925,0074916,Mr. Klein
2502,0372183,The Bourne Supremacy
314,0327554,Catwoman
18923,0359423,A Home at the End of the World
146373,0125766,Some Girl
5228,0075268,Stay Hungry
12206,0023563,The Testament of Dr. Mabuse
16539,0245157,Zus & Zo
75046,0050171,Battle Hymn
74012,0035763,Crash Dive
26126,0236157,Disco Pigs
15876,0050356,The Enemy Below
26300,0113074,Fist of the North Star
68064,0032475,Flash Gordon Conquers the Universe
12625,0064395,Guns of the Magnificent Seven
45520,0051750,The Hunters
46767,0090197,In a Glass Cage
55848,0071737,Lancelot of the Lake
42525,0065969,The Last Valley
43417,0068897,The Magnificent Seven Ride!
15244,0049902,A Man Escaped
62395,0047216,The Miracle of Marcelino
42737,0059470,Morituri
47615,0054240,Orgy of the Dead
39209,0063592,Shalako
20876,0100602,A Shock to the System
24559,0069280,Slaughterhouse-Five
78208,0351770,His Brother
43786,0035530,Wake Island
72613,0045323,What Price Glory
43787,0035583,You Were Never Lovelier
27437,0039169,The Bachelor and the Bobby-Soxer
40374,0069822,Breezy
20316,0311072,The City of No Limits
41925,0099292,The Comfort of Strangers
259389,0219636,Dancing in September
22871,0035799,Destination Tokyo
37019,0112895,Dr. Jekyll and Ms. Hyde
18190,0109665,Dream Lover
71786,0299873,Fausto 5.0
42347,0097373,For Queen & Country
39140,0099623,Funny About Love
69903,0076111,The Greatest
219345,0107045,Grief
41890,0260695,Hometown Legend
27307,0097530,How I Got Into College
36709,0104812,Map of the Human Heart
32294,0040613,Mr. Blandings Builds His Dream House
41463,0029284,My Favorite Wife
19051,0093744,The New Adventures of Pippi Longstocking
43485,0038776,Night and Day
51997,0052002,No Name on the Bullet
43885,0028108,The Plainsman
112969,0111216,Slaughter of the Innocents
62694,0040806,The Snake Pit
43785,0035369,The Spoilers
53287,0103007,The Super
29584,0092042,Tai-Pan
32644,0086494,Two of a Kind
89482,0293191,Warriors
1040,0057091,The Leopard
42604,0064381,"Goodbye, Columbus"
24214,0062153,The President's Analyst
5122,0072848,The Day of the Locust
42469,0068424,The Creeping Flesh
119623,0088315,Swann in Love
1783,0243609,To End All Wars
10910,0044926,Moulin Rouge
17238,0092637,The Belly of an Architect
22156,0280990,The Nest
26814,0041604,Love Happy
43116,0051724,High School Confidential!
39269,0081291,Out of the Blue
99859,0115976,Crimetime
31522,0055572,A Woman Is a Woman
47796,0056215,Mamma Roma
26893,0050330,The Lower Depths
69035,0107999,Ruby Cairo
73621,0087795,Night Patrol
22976,0090729,Biggles
55441,0042447,Fancy Pants
45608,0054483,The World of Suzie Wong
21619,0328031,King of the Ants
9680,0118025,Uncle Sam
42801,0057171,"Yesterday, Today and Tomorrow"
12627,0101428,La Belle Noiseuse
86404,0083611,La balance
18671,0042530,Gun Crazy
17218,0041859,The Set-Up
41316,0346091,Unprecedented: The 2000 Presidential Election
5179,0064840,The Prime of Miss Jean Brodie
53198,0173772,My Voyage to Italy
65156,0079639,The North Avenue Irregulars
42593,0066016,Lovers and Other Strangers
76002,0067314,Kotch
64868,0054944,Greyfriars Bobby: The True Story of a Dog
52741,0100613,Side Out
15081,0057579,The Three Lives of Thomasina
21147,0074968,"No Deposit, No Return"
64877,0063389,"The One and Only, Genuine, Original Family Band"
147169,0118030,Under the Lighthouse Dancing
16703,0035432,This Gun for Hire
20298,0038360,Black Angel
19974,0040160,The Big Clock
22112,0041268,Criss Cross
4201,0079152,The Fifth Musketeer
39868,0082346,Evilspeak
20408,0039017,Terror by Night
13580,0059749,The Spy Who Came in from the Cold
18706,0035317,Sherlock Holmes and the Secret Weapon
34327,0038259,The Woman in Green
43013,0055871,The Counterfeit Traitor
38505,0108435,"One, Two, Three, Sun"
41940,0098209,Roadkill
20417,0038494,Dressed to Kill
14652,0310778,Bon voyage
69526,0064045,The Assassination Bureau
14462,0368008,The Manchurian Candidate
14623,0167456,Thunderbirds
6947,0368447,The Village
401,0333766,Garden State
50247,0043313,Early Summer
46326,0030643,Port of Shadows
35780,0061094,Thunderbirds are GO
25361,0063694,Thunderbird 6
45522,0064137,Castle Keep
23750,0286921,Revengers Tragedy
45509,0115665,Beyond Hypothermia
44289,0323465,Octane
25536,0250638,PTU
38837,0076446,Unfinished Piece for Mechanical Piano
23305,0295682,The Warrior
17768,0060438,A Funny Thing Happened on the Way to the Forum
27375,0064921,Salesman
1538,0369339,Collateral
14846,0361841,Little Black Book
2577,0345061,Code 46
52936,0104503,In the Soup
46884,0053351,They Came to Cordura
33333,0309291,Blue Spring
41975,0096336,Story of Women
16606,0262246,Attack the Gas Station!
60760,0093505,Masques
11282,0366551,Harold & Kumar Go to White Castle
11130,0368933,The Princess Diaries 2: Royal Engagement
14389,0337960,Danny Deckchair
395,0370263,AVP: Alien vs. Predator
11052,0403703,Yu-Gi-Oh! The Movie
60015,0291392,Novo
23601,0361309,We Don't Live Here Anymore
10762,0364751,Without a Paddle
11026,0204313,Exorcist: The Beginning
18693,0063634,Speedway
45598,0065125,The Trouble with Girls
8745,0057191,It Happened at the World's Fair
45335,0061595,Double Trouble
18690,0061015,Spinout
7506,0059255,Harum Scarum
65596,0080062,The Spaceman and King Arthur
36912,0086370,The Sting II
46081,0056093,If a Man Answers
40087,0092744,Cheerleader Camp
46831,0220726,Human Resources
20120,0083652,Bill Cosby: Himself
22543,0057997,Dead Ringer
44415,0315273,Benji: Off the Leash!
11237,0366174,Anacondas: The Hunt for the Blood Orchid
8080,0324127,Suspect Zero
14797,0374330,Warriors of Heaven and Earth
11632,0241025,Vanity Fair
18475,0380277,The Cookout
15644,0338325,Paparazzi
11208,0324554,Wicker Park
24079,0283077,Triggermen
16153,0071115,Alice Doesn't Live Here Anymore
13559,0113762,The Mangler
42694,0063803,Who's That Knocking at My Door
32298,0362129,Seeing Other People
66566,0105108,Past Midnight
124029,0110518,A Million to Juan
42164,0078763,Camera Buff
124,0086961,No End
29979,0339147,Highwaymen
41762,0099691,Graffiti Bridge
12548,0046521,I Vitelloni
33345,0092133,Under the Cherry Moon
19893,0057063,Flipper
42264,0073722,Smile
11387,0059399,Lord Jim
104659,0081528,A Small Circle of Friends
24924,0093624,Night of the Demons
17994,0090327,Witchboard
75759,0079822,Roller Boogie
60437,0058294,Lilith
49069,0080380,The Apple
31117,0270846,Superbabies: Baby Geniuses 2
9759,0337921,Cellular
1577,0318627,Resident Evil: Apocalypse
14198,0362526,Criminal
288952,0389988,Evergreen
16232,0339412,Mr. 3000
5137,0346156,Sky Captain and the World of Tomorrow
11823,0360201,Wimbledon
2003,0348529,Anatomy of Hell
18804,0338097,Head in the Clouds
13969,0361620,First Daughter
10145,0356618,The Forgotten
26486,0357054,The Last Shot
13702,0365125,A Dirty Shame
1653,0318462,The Motorcycle Diaries
747,0365748,Shaun of the Dead
84214,0044509,"Come Back, Little Sheba"
84655,0052631,The Black Orchid
23627,0033029,Second Chorus
26230,0101591,Class of Nuke 'Em High 2: Subhumanoid Meltdown
4176,0071877,Murder on the Orient Express
11177,0089560,Mask
43839,0029852,Alexander's Ragtime Band
26690,0062755,The Boston Strangler
35101,0081031,The Last Flight of Noah's Ark
10905,0089543,The Man with One Red Shoe
18196,0076683,The Sentinel
70345,0070622,Sssssss
88174,0105811,Whispers in the Dark
132422,0251370,Stealing Time
42215,0079450,The Legacy
43105,0052549,The Alligator People
71140,0107090,Hear No Evil
27816,0103773,Basket Case 3
27815,0099108,Basket Case 2
12707,0076504,Orca: The Killer Whale
43657,0317052,AKA
43117,0051756,I Married a Monster from Outer Space
47446,0067881,The Trojan Women
54979,0044386,Robinson Crusoe
42172,0079271,Hardcore
42600,0066550,Watermelon Man
47825,0087268,Flashpoint
62697,0072750,Bug
31655,0057569,The Terror
27498,0113449,Jack O
1492,0103594,1492: Conquest of Paradise
8689,0078935,Cannibal Holocaust
10555,0307453,Shark Tale
11128,0349710,Ladder 49
22842,0363475,Black Cloud
1599,0356721,I Heart Huckabees
14024,0361696,Raise Your Voice
11045,0316732,Taxi
15503,0384810,Around the Bend
14337,0390384,Primer
26108,0368658,Stage Beauty
4380,0358135,Shall We Dance?
3989,0372588,Team America: World Police
